product_id,name,category,subcategory,unit_price,unit_cost,supplier_code,stock,created_at,active
225,Eldon 100 Class Desk Accessories,Furniture,Furnishings,3.37,2.36,SUP-FUR,476,2016-06-04,1
226,Safco Steel Mobile File Cart,Office Supplies,Storage,83.36,58.35,SUP-OFF,412,2014-06-01,1
227,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,7.98,5.59,SUP-OFF,323,2014-06-01,1
228,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,300.65,210.45,SUP-OFF,114,2014-06-01,1
229,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,200.98,140.69,SUP-FUR,190,2016-12-10,1
230,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,7.61,5.33,SUP-OFF,376,2016-09-11,1
231,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,13.43,9.4,SUP-OFF,295,2016-12-10,1
232,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,90.48,63.34,SUP-OFF,108,2016-12-10,1
233,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,51.48,36.04,SUP-OFF,77,2015-11-28,1
234,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,134.98,94.49,SUP-TEC,127,2015-11-28,1
235,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,6.79,4.75,SUP-TEC,126,2017-12-01,1
236,Safco Industrial Shelving,Office Supplies,Storage,73.85,51.69,SUP-OFF,263,2017-12-01,1
237,Acco 3-Hole Punch,Office Supplies,Binders,4.38,3.07,SUP-OFF,360,2017-12-01,1
238,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,4.06,2.84,SUP-OFF,355,2017-06-08,1
239,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,599.99,419.99,SUP-TEC,80,2014-09-19,1
240,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,102.57,71.8,SUP-TEC,362,2016-06-06,1
241,Microsoft Sculpt Comfort Mouse,Technology,Accessories,39.95,27.96,SUP-TEC,130,2015-11-10,1
242,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,5.84,4.09,SUP-OFF,280,2017-06-16,1
243,Bagged Rubber Bands,Office Supplies,Fasteners,1.26,0.88,SUP-OFF,409,2016-01-22,1
244,Safco Commercial Shelving,Office Supplies,Storage,46.51,32.56,SUP-OFF,169,2017-12-09,1
245,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,23.99,16.79,SUP-OFF,151,2017-12-09,1
246,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,181.46,127.02,SUP-OFF,267,2017-12-28,1
247,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,29.99,20.99,SUP-TEC,86,2015-07-30,1
248,Regeneration Desk Collection,Furniture,Furnishings,1.76,1.23,SUP-FUR,207,2015-07-30,1
249,Presstex Flexible Ring Binders,Office Supplies,Binders,4.55,3.18,SUP-OFF,354,2015-07-30,1
250,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,4.41,3.09,SUP-OFF,433,2017-09-16,1
251,Newell 330,Office Supplies,Art,5.98,4.19,SUP-OFF,256,2017-09-16,1
252,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,7.28,5.1,SUP-OFF,189,2017-10-13,1
253,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,5.68,3.98,SUP-OFF,426,2017-10-13,1
254,Eldon Simplefile Box Office,Office Supplies,Storage,12.44,8.71,SUP-OFF,215,2017-10-13,1
255,Avery 489,Office Supplies,Labels,10.35,7.24,SUP-OFF,359,2017-10-13,1
256,Round Ring Binders,Office Supplies,Binders,2.08,1.46,SUP-OFF,178,2015-09-26,1
257,Bose SoundLink Bluetooth Speaker,Technology,Phones,199.0,139.3,SUP-TEC,395,2015-09-26,1
258,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,259.71,181.8,SUP-FUR,478,2015-11-02,1
259,Easy-staple paper,Office Supplies,Paper,35.44,24.81,SUP-OFF,437,2015-09-26,1
260,Microsoft Arc Touch Mouse,Technology,Accessories,59.95,41.96,SUP-TEC,383,2015-09-26,1
261,Xerox 216,Office Supplies,Paper,6.48,4.54,SUP-OFF,276,2015-09-26,1
262,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,120.98,84.69,SUP-OFF,192,2016-12-18,1
263,Premier Automatic Letter Opener,Office Supplies,Supplies,240.37,168.26,SUP-OFF,259,2016-12-18,1
264,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,3.41,2.39,SUP-OFF,220,2016-11-20,1
265,Avery 512,Office Supplies,Labels,2.89,2.02,SUP-OFF,303,2016-11-20,1
266,Logitech Wireless Gaming Headset G930,Technology,Accessories,159.99,111.99,SUP-TEC,197,2016-11-20,1
267,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,57.98,40.59,SUP-FUR,389,2016-11-20,1
268,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,46.94,32.86,SUP-FUR,255,2014-12-26,1
269,Global Deluxe Office Fabric Chairs,Furniture,Chairs,95.98,67.19,SUP-FUR,445,2014-12-26,1
270,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,90.98,63.69,SUP-FUR,256,2014-12-26,1
271,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,52.4,36.68,SUP-OFF,492,2014-12-26,1
272,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,11.48,8.04,SUP-OFF,313,2014-12-26,1
273,Xerox 223,Office Supplies,Paper,6.48,4.54,SUP-OFF,472,2016-10-28,1
274,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,135.31,94.72,SUP-OFF,327,2016-10-28,1
275,Xerox 1939,Office Supplies,Paper,18.97,13.28,SUP-OFF,286,2016-10-28,1
276,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,19.4,13.58,SUP-FUR,261,2016-10-28,1
277,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,14.28,10.0,SUP-OFF,77,2016-10-28,1
278,BPI Conference Tables,Furniture,Tables,146.05,102.23,SUP-FUR,146,2017-11-19,1
279,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,13.4,9.38,SUP-FUR,437,2015-05-04,1
280,Newell 350,Office Supplies,Art,3.28,2.3,SUP-OFF,117,2014-12-30,1
281,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,15.16,10.61,SUP-OFF,407,2014-06-01,1
282,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,48.2,33.74,SUP-OFF,413,2014-06-01,1
283,Faber Castell Col-Erase Pencils,Office Supplies,Art,4.89,3.42,SUP-OFF,131,2017-04-15,1
284,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,4.73,3.31,SUP-FUR,480,2016-09-12,1
285,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,291.73,204.21,SUP-FUR,305,2016-09-12,1
286,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,19.04,13.33,SUP-FUR,416,2016-09-12,1
287,Avery 509,Office Supplies,Labels,2.61,1.83,SUP-OFF,199,2016-09-12,1
288,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,29.18,20.43,SUP-FUR,310,2014-09-27,1
289,AT&T 1070 Corded Phone,Technology,Phones,111.49,78.04,SUP-TEC,332,2014-08-09,1
290,Xerox 21,Office Supplies,Paper,6.48,4.54,SUP-OFF,119,2014-08-09,1
291,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,30.98,21.69,SUP-OFF,492,2014-12-28,1
292,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,150.98,105.69,SUP-FUR,309,2014-11-04,1
293,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,1995.99,1397.19,SUP-TEC,350,2014-11-04,1
294,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,90.0,63.0,SUP-TEC,346,2014-11-04,1
295,OIC Binder Clips,Office Supplies,Fasteners,3.58,2.51,SUP-OFF,387,2014-09-19,1
296,Logitech Wireless Headset h800,Technology,Accessories,99.99,69.99,SUP-TEC,214,2016-04-23,1
297,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,19.99,13.99,SUP-FUR,495,2017-11-03,1
298,Aastra 57i VoIP phone,Technology,Phones,161.61,113.13,SUP-TEC,260,2016-08-30,1
299,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,33.89,23.72,SUP-OFF,245,2016-08-30,1
300,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,280.98,196.69,SUP-FUR,247,2016-08-30,1
301,Round Specialty Laser Printer Labels,Office Supplies,Labels,12.53,8.77,SUP-OFF,389,2016-08-30,1
302,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,20.98,14.69,SUP-OFF,455,2016-08-30,1
303,AT&T 841000 Phone,Technology,Phones,69.0,48.3,SUP-TEC,470,2016-04-25,1
304,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,34.54,24.18,SUP-OFF,219,2016-04-25,1
305,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,5.44,3.81,SUP-OFF,495,2016-04-25,1
306,Storex Dura Pro Binders,Office Supplies,Binders,5.94,4.16,SUP-OFF,101,2015-09-01,1
307,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,599.99,419.99,SUP-TEC,259,2015-09-01,1
308,Avery Non-Stick Binders,Office Supplies,Binders,4.49,3.14,SUP-OFF,495,2015-09-01,1
309,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,4.82,3.37,SUP-OFF,385,2014-07-12,1
310,Hon 5100 Series Wood Tables,Furniture,Tables,290.98,203.69,SUP-FUR,253,2014-07-12,1
311,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,1.24,0.87,SUP-OFF,382,2015-06-22,1
312,Newell 314,Office Supplies,Art,5.58,3.91,SUP-OFF,486,2014-04-13,1
313,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,9.99,6.99,SUP-TEC,244,2014-04-13,1
314,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,6.48,4.54,SUP-OFF,374,2017-07-08,1
315,Xerox 1881,Office Supplies,Paper,12.28,8.6,SUP-OFF,457,2016-09-01,1
316,Acco Hanging Data Binders,Office Supplies,Binders,3.81,2.67,SUP-OFF,78,2016-09-01,1
317,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,1360.99,952.69,SUP-OFF,200,2016-09-01,1
318,Sauder Barrister Bookcases,Furniture,Bookcases,80.98,56.69,SUP-FUR,233,2016-04-08,1
319,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,4.13,2.89,SUP-OFF,399,2016-04-08,1
320,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,4.26,2.98,SUP-OFF,455,2016-04-08,1
321,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper,6.88,4.82,SUP-OFF,142,2016-04-08,1
322,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,80.98,56.69,SUP-OFF,362,2017-03-08,1
323,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,10.35,7.24,SUP-OFF,123,2017-03-08,1
324,Global Ergonomic Managers Chair,Furniture,Chairs,180.98,126.69,SUP-FUR,54,2017-09-25,1
325,Newell 333,Office Supplies,Art,2.78,1.95,SUP-OFF,461,2017-09-25,1
326,Eldon Wave Desk Accessories,Furniture,Furnishings,5.89,4.12,SUP-FUR,288,2017-09-25,1
327,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,5.8,4.06,SUP-OFF,350,2016-10-21,1
328,Staple remover,Office Supplies,Supplies,3.68,2.58,SUP-OFF,482,2016-10-21,1
329,Pizazz Global Quick File,Office Supplies,Storage,14.97,10.48,SUP-OFF,204,2016-10-21,1
330,Xerox 1930,Office Supplies,Paper,6.48,4.54,SUP-OFF,151,2017-05-29,1
331,File Shuttle I and Handi-File,Office Supplies,Storage,22.26,15.58,SUP-OFF,233,2017-05-29,1
332,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,159.99,111.99,SUP-TEC,492,2014-07-23,1
333,Newell 324,Office Supplies,Art,11.55,8.09,SUP-OFF,401,2014-07-23,1
334,Microsoft Natural Keyboard Elite,Technology,Accessories,59.88,41.92,SUP-TEC,448,2014-07-23,1
335,Xerox 1960,Office Supplies,Paper,30.98,21.69,SUP-OFF,431,2016-09-28,1
336,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,303.76,212.63,SUP-FUR,360,2017-08-27,1
337,Holmes Odor Grabber,Office Supplies,Appliances,14.42,10.09,SUP-OFF,436,2015-04-28,1
338,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,9.93,6.95,SUP-OFF,453,2015-04-28,1
339,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,15.22,10.65,SUP-OFF,275,2015-04-28,1
340,Southworth Structures Collection,Office Supplies,Paper,7.28,5.1,SUP-OFF,67,2016-10-28,1
341,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,20.64,14.45,SUP-OFF,262,2016-10-28,1
342,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,20.95,14.66,SUP-TEC,139,2015-06-26,1
343,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,227.55,159.28,SUP-FUR,189,2015-11-27,1
344,Logitech Media Keyboard K200,Technology,Accessories,34.99,24.49,SUP-TEC,495,2015-11-27,1
345,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,401.95,281.36,SUP-TEC,223,2015-12-03,1
346,3M Hangers With Command Adhesive,Furniture,Furnishings,3.7,2.59,SUP-FUR,490,2015-12-03,1
347,Crayola Colored Pencils,Office Supplies,Art,3.28,2.3,SUP-OFF,396,2014-11-24,1
348,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,7.3,5.11,SUP-OFF,57,2017-12-11,1
349,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,153.99,107.79,SUP-TEC,394,2014-09-21,1
350,Canon PC1080F Personal Copier,Technology,Copiers,599.99,419.99,SUP-TEC,169,2014-09-21,1
351,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,20.77,14.54,SUP-OFF,291,2014-06-07,1
352,Tuf-Vin Binders,Office Supplies,Binders,31.58,22.11,SUP-OFF,163,2017-06-30,1
353,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,24.98,17.49,SUP-OFF,259,2017-10-17,1
354,Xerox 1958,Office Supplies,Paper,6.48,4.54,SUP-OFF,99,2017-10-17,1
355,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,17.53,12.27,SUP-OFF,170,2015-10-31,1
356,Super Decoflex Portable Personal File,Office Supplies,Storage,14.98,10.49,SUP-OFF,282,2016-09-08,1
357,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,40.98,28.69,SUP-OFF,422,2016-09-08,1
358,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,35.99,25.19,SUP-TEC,129,2016-09-08,1
359,Xerox 1974,Office Supplies,Paper,5.98,4.19,SUP-OFF,262,2014-12-24,1
360,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,8.14,5.7,SUP-OFF,403,2014-04-16,1
361,Staple holder,Office Supplies,Appliances,11.97,8.38,SUP-OFF,277,2017-12-24,1
362,Sharp AL-1530CS Digital Copier,Technology,Copiers,499.99,349.99,SUP-TEC,471,2017-12-08,1
363,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,5.43,3.8,SUP-OFF,282,2017-12-08,1
364,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,179.29,125.5,SUP-FUR,96,2017-12-08,1
365,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,9.68,6.78,SUP-OFF,389,2017-12-08,1
366,Self-Adhesive Removable Labels,Office Supplies,Labels,3.15,2.2,SUP-OFF,158,2017-12-08,1
367,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,120.98,84.69,SUP-FUR,378,2017-12-08,1
368,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,70.98,49.69,SUP-FUR,377,2017-12-08,1
369,Xerox 191,Office Supplies,Paper,19.98,13.99,SUP-OFF,355,2017-11-03,1
370,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,11.99,8.39,SUP-OFF,339,2017-06-24,1
371,Bevis Steel Folding Chairs,Furniture,Chairs,95.95,67.16,SUP-FUR,466,2016-04-14,1
372,Xerox 1987,Office Supplies,Paper,5.78,4.05,SUP-OFF,51,2017-11-06,1
373,American Pencil,Office Supplies,Art,2.33,1.63,SUP-OFF,116,2017-03-04,1
374,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,15.25,10.67,SUP-OFF,139,2017-03-04,1
375,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,40.99,28.69,SUP-TEC,106,2014-06-22,1
376,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,14.14,9.9,SUP-FUR,117,2017-10-19,1
377,Crate-A-Files,Office Supplies,Storage,10.9,7.63,SUP-OFF,139,2017-10-19,1
378,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,216.6,151.62,SUP-FUR,185,2017-08-21,1
379,Coloredge Poster Frame,Furniture,Furnishings,14.2,9.94,SUP-FUR,82,2017-11-23,1
380,GBC VeloBinder Manual Binding System,Office Supplies,Binders,35.99,25.19,SUP-OFF,235,2017-11-23,1
381,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,69.99,48.99,SUP-TEC,312,2014-09-12,1
382,Design Ebony Sketching Pencil,Office Supplies,Art,1.39,0.97,SUP-OFF,451,2017-10-01,1
383,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,315.98,221.19,SUP-OFF,255,2016-04-15,1
384,Woodgrain Magazine Files by Perma,Office Supplies,Storage,2.98,2.09,SUP-OFF,87,2016-04-15,1
385,Letter Size Cart,Office Supplies,Storage,142.86,100.0,SUP-OFF,91,2016-06-06,1
386,Insertable Tab Post Binder Dividers,Office Supplies,Binders,8.02,5.61,SUP-OFF,83,2014-12-19,1
387,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,61.95,43.37,SUP-TEC,216,2014-12-19,1
388,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,479.99,335.99,SUP-TEC,245,2016-06-12,1
389,Xerox 1897,Office Supplies,Paper,4.98,3.49,SUP-OFF,409,2017-09-15,1
390,Global Deluxe Steno Chair,Furniture,Chairs,76.98,53.89,SUP-FUR,270,2017-01-20,1
391,Aluminum Document Frame,Furniture,Furnishings,12.22,8.55,SUP-FUR,261,2016-09-05,1
392,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,64.98,45.49,SUP-OFF,254,2016-09-05,1
393,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,23.65,16.55,SUP-OFF,262,2016-09-05,1
394,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,22.84,15.99,SUP-OFF,423,2016-09-05,1
395,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,80.98,56.69,SUP-FUR,98,2016-09-05,1
396,Avery 520,Office Supplies,Labels,3.15,2.2,SUP-OFF,210,2016-09-05,1
397,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,2.91,2.04,SUP-FUR,268,2017-03-20,1
398,Newell 345,Office Supplies,Art,19.84,13.89,SUP-OFF,292,2016-04-01,1
399,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,53.98,37.79,SUP-OFF,431,2016-04-01,1
400,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,43.98,30.79,SUP-OFF,428,2016-04-01,1
401,50 Colored Long Pencils,Office Supplies,Art,10.16,7.11,SUP-OFF,240,2016-04-01,1
402,Newell 342,Office Supplies,Art,3.28,2.3,SUP-OFF,465,2016-04-01,1
403,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,8.78,6.15,SUP-TEC,116,2016-04-01,1
404,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,415.88,291.12,SUP-OFF,112,2017-10-20,1
405,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,15.97,11.18,SUP-TEC,260,2016-12-13,1
406,"Global Geo Office Task Chair, Gray",Furniture,Chairs,80.98,56.69,SUP-FUR,434,2014-02-12,1
407,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,355.98,249.19,SUP-FUR,103,2016-09-26,1
408,Staple envelope,Office Supplies,Envelopes,5.58,3.91,SUP-OFF,129,2016-09-26,1
409,3M Office Air Cleaner,Office Supplies,Appliances,25.98,18.19,SUP-OFF,386,2015-12-15,1
410,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,99.99,69.99,SUP-TEC,105,2015-12-15,1
411,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,21.38,14.97,SUP-OFF,229,2015-12-15,1
412,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,424.21,296.95,SUP-FUR,269,2016-04-22,1
413,Poly Designer Cover & Back,Office Supplies,Binders,18.99,13.29,SUP-OFF,482,2016-04-22,1
414,Premier Electric Letter Opener,Office Supplies,Supplies,115.86,81.1,SUP-OFF,337,2016-04-22,1
415,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,48.92,34.24,SUP-OFF,442,2016-04-22,1
416,Bush Mission Pointe Library,Furniture,Bookcases,150.98,105.69,SUP-FUR,409,2017-03-31,1
417,Cardinal Hold-It CD Pocket,Office Supplies,Binders,7.98,5.59,SUP-OFF,223,2016-12-16,1
418,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,55.48,38.84,SUP-OFF,495,2015-12-20,1
419,SAFCO Boltless Steel Shelving,Office Supplies,Storage,113.64,79.55,SUP-OFF,374,2014-11-09,1
420,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,130.98,91.69,SUP-FUR,282,2014-11-09,1
421,Samsung Galaxy Note 3,Technology,Phones,219.99,153.99,SUP-TEC,224,2014-11-09,1
422,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,15.42,10.79,SUP-OFF,130,2014-11-09,1
423,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,8.95,6.26,SUP-OFF,239,2014-11-09,1
424,Xerox 1912,Office Supplies,Paper,18.97,13.28,SUP-OFF,209,2014-11-09,1
425,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,19.95,13.96,SUP-TEC,419,2016-07-12,1
426,Prang Colored Pencils,Office Supplies,Art,2.94,2.06,SUP-OFF,75,2016-06-26,1
427,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,140.85,98.59,SUP-OFF,262,2016-06-26,1
428,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,3.03,2.12,SUP-TEC,189,2014-10-06,1
429,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,79.99,55.99,SUP-TEC,207,2014-07-22,1
430,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,14.8,10.36,SUP-OFF,73,2017-06-10,1
431,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,120.98,84.69,SUP-FUR,204,2017-06-10,1
432,iHome FM Clock Radio with Lightning Dock,Technology,Phones,69.99,48.99,SUP-TEC,158,2017-06-10,1
433,Apple iPhone 5S,Technology,Phones,569.99,398.99,SUP-TEC,442,2014-10-29,1
434,Square Credit Card Reader,Technology,Phones,9.99,6.99,SUP-TEC,304,2014-06-09,1
435,Logitech M510 Wireless Mouse,Technology,Accessories,39.99,27.99,SUP-TEC,306,2014-06-09,1
436,Fellowes Officeware Wire Shelving,Office Supplies,Storage,89.83,62.88,SUP-OFF,336,2014-09-14,1
437,Colored Envelopes,Office Supplies,Envelopes,3.69,2.58,SUP-OFF,89,2014-09-14,1
