sale_id,line_n,product_id,quantity,unit_price,gross_amount,line_discount,net_amount
271,1,497,14,11.48,160.72,0.0,160.72
271,2,503,4,4.98,19.92,0.0,19.92
271,3,504,2,3.65,7.3,0.0,7.3
272,1,124,2,43.57,87.14,17.43,69.71
272,2,505,1,21.98,21.98,13.19,8.79
273,1,506,4,12.88,51.52,0.0,51.52
274,1,35,3,195.99,587.97,117.59,470.38
274,2,507,2,65.99,131.98,26.4,105.58
274,3,96,3,12.98,38.94,7.79,31.15
274,4,508,7,3.23,22.61,15.83,6.78
274,5,144,4,126.99,507.96,101.59,406.37
275,1,368,1,70.98,70.98,0.0,70.98
275,2,509,3,98.31,294.93,0.0,294.93
276,1,510,2,52.99,105.98,21.2,84.78
276,2,511,4,6.48,25.92,5.18,20.74
276,3,441,3,18.69,56.07,39.25,16.82
276,4,512,2,6.48,12.96,2.59,10.37
277,1,513,2,5.84,11.68,2.34,9.34
277,2,198,3,13.0,39.0,7.8,31.2
278,1,514,2,38.06,76.12,0.0,76.12
278,2,362,3,499.99,1499.97,299.99,1199.98
278,3,289,5,111.49,557.45,111.49,445.96
278,4,515,8,40.97,327.76,0.0,327.76
279,1,516,2,7.27,14.54,2.91,11.63
280,1,517,3,79.99,239.97,95.99,143.98
280,2,518,4,205.99,823.96,329.58,494.38
280,3,504,2,3.65,7.3,1.46,5.84
281,1,519,1,178.47,178.47,35.69,142.78
281,2,286,3,19.04,57.12,11.42,45.7
281,3,386,3,8.02,24.06,16.84,7.22
281,4,380,4,35.99,143.96,100.77,43.19
281,5,520,3,54.96,164.88,32.98,131.9
282,1,521,2,5.47,10.94,7.66,3.28
282,2,455,9,2.94,26.46,5.29,21.17
282,3,522,2,45.99,91.98,36.79,55.19
283,1,349,3,153.99,461.97,92.39,369.58
283,2,523,4,4.91,19.64,3.93,15.71
284,1,524,2,5.28,10.56,2.11,8.45
284,2,525,9,134.99,1214.91,485.96,728.95
285,1,223,10,19.99,199.9,79.96,119.94
285,2,526,2,6.08,12.16,8.51,3.65
286,1,527,2,20.24,40.48,0.0,40.48
286,2,528,2,4.97,9.94,0.0,9.94
286,3,529,9,14.92,134.28,26.86,107.42
286,4,530,1,37.91,37.91,0.0,37.91
286,5,139,3,29.34,88.02,0.0,88.02
287,1,531,5,8.69,43.45,34.76,8.69
288,1,532,2,150.98,301.96,0.0,301.96
288,2,533,5,123.38,616.9,61.69,555.21
288,3,534,4,130.87,523.48,0.0,523.48
288,4,31,9,17.98,161.82,0.0,161.82
289,1,535,7,5.08,35.56,0.0,35.56
290,1,536,2,48.58,97.16,0.0,97.16
291,1,537,5,3.81,19.05,3.81,15.24
291,2,250,3,4.41,13.23,0.0,13.23
292,1,538,3,101.41,304.23,60.85,243.38
292,2,539,5,29.95,149.75,29.95,119.8
292,3,540,4,93.99,375.96,75.19,300.77
293,1,541,3,7.45,22.35,4.47,17.88
293,2,509,3,98.31,294.93,58.99,235.94
294,1,542,3,130.98,392.94,0.0,392.94
295,1,543,3,20.98,62.94,44.06,18.88
295,2,544,3,50.97,152.91,30.58,122.33
296,1,221,5,209.84,1049.2,0.0,1049.2
296,2,545,4,4.82,19.28,3.86,15.42
297,1,546,3,6.28,18.84,0.0,18.84
298,1,547,2,165.2,330.4,0.0,330.4
298,2,548,7,3.75,26.25,0.0,26.25
299,1,218,4,33.13,132.52,0.0,132.52
300,1,549,1,6.48,6.48,0.0,6.48
301,1,550,2,104.65,209.3,0.0,209.3
302,1,551,5,7.89,39.45,7.89,31.56
302,2,552,2,18.84,37.68,7.54,30.14
303,1,346,4,3.7,14.8,0.0,14.8
303,2,173,3,125.99,377.97,75.59,302.38
303,3,553,4,79.0,316.0,0.0,316.0
304,1,68,10,37.94,379.4,0.0,379.4
305,1,63,2,48.91,97.82,0.0,97.82
305,2,554,8,12.89,103.12,0.0,103.12
306,1,555,2,70.97,141.94,28.39,113.55
306,2,556,2,5.53,11.06,7.74,3.32
306,3,557,2,83.93,167.86,33.57,134.29
307,1,446,2,500.98,1001.96,300.59,701.37
307,2,69,2,5.77,11.54,9.23,2.31
308,1,519,7,178.47,1249.29,249.86,999.43
308,2,558,14,64.65,905.1,181.02,724.08
308,3,115,5,262.51,1312.55,393.76,918.79
308,4,110,3,4.54,13.62,10.9,2.72
309,1,197,5,91.99,459.95,0.0,459.95
310,1,111,3,3.58,10.74,0.0,10.74
311,1,559,3,9.9,29.7,5.94,23.76
311,2,259,3,35.44,106.32,21.26,85.06
311,3,560,3,158.99,476.97,95.39,381.58
312,1,561,5,7.59,37.95,7.59,30.36
313,1,562,3,19.98,59.94,35.96,23.98
313,2,563,1,217.85,217.85,108.92,108.93
313,3,127,8,5.68,45.44,9.09,36.35
314,1,564,5,4.89,24.45,4.89,19.56
315,1,565,3,20.48,61.44,0.0,61.44
315,2,566,5,7.78,38.9,0.0,38.9
315,3,218,3,33.13,99.39,0.0,99.39
316,1,567,3,4.48,13.44,10.75,2.69
316,2,568,3,11.59,34.77,6.95,27.82
316,3,569,3,68.77,206.31,123.79,82.52
316,4,570,3,304.99,914.97,731.98,182.99
317,1,571,3,5.98,17.94,3.59,14.35
317,2,572,2,32.48,64.96,0.0,64.96
317,3,457,4,17.15,68.6,0.0,68.6
318,1,573,4,3999.99,15999.96,7999.98,7999.98
318,2,550,2,104.65,209.3,41.86,167.44
319,1,332,3,159.99,479.97,0.0,479.97
319,2,574,2,7.31,14.62,0.0,14.62
319,3,89,3,6.48,19.44,0.0,19.44
320,1,575,2,119.99,239.98,48.0,191.98
321,1,576,1,104.01,104.01,0.0,104.01
321,2,12,1,284.82,284.82,0.0,284.82
321,3,577,3,12.28,36.84,0.0,36.84
322,1,578,1,166.24,166.24,0.0,166.24
322,2,579,5,6.68,33.4,0.0,33.4
323,1,291,8,30.98,247.84,49.57,198.27
323,2,580,4,14.8,59.2,11.84,47.36
323,3,82,7,35.89,251.23,50.25,200.98
323,4,581,4,30.53,122.12,24.42,97.7
323,5,582,1,3.37,3.37,0.67,2.7
323,6,583,2,30.98,61.96,43.37,18.59
323,7,305,3,5.44,16.32,11.42,4.9
324,1,192,3,6.28,18.84,3.77,15.07
325,1,584,3,69.96,209.88,0.0,209.88
326,1,585,3,154.13,462.39,92.48,369.91
327,1,586,2,6.48,12.96,2.59,10.37
327,2,587,5,41.71,208.55,41.71,166.84
327,3,453,1,19.02,19.02,3.8,15.22
328,1,247,4,29.99,119.96,0.0,119.96
328,2,588,5,220.98,1104.9,220.98,883.92
328,3,348,8,7.3,58.4,11.68,46.72
329,1,418,1,55.48,55.48,0.0,55.48
330,1,589,4,7.64,30.56,6.11,24.45
331,1,590,6,46.89,281.34,0.0,281.34
331,2,349,2,153.99,307.98,0.0,307.98
331,3,591,3,99.99,299.97,0.0,299.97
332,1,592,5,4.98,24.9,4.98,19.92
333,1,528,2,4.97,9.94,0.0,9.94
334,1,593,3,42.94,128.82,25.76,103.06
335,1,445,3,24.92,74.76,14.95,59.81
335,2,391,6,12.22,73.32,0.0,73.32
336,1,594,3,48.94,146.82,0.0,146.82
337,1,595,3,550.98,1652.94,0.0,1652.94
337,2,596,3,98.79,296.37,0.0,296.37
338,1,597,5,32.48,162.4,32.48,129.92
339,1,598,7,8.14,56.98,11.4,45.58
340,1,599,2,10.98,21.96,4.39,17.57
340,2,600,1,69.99,69.99,14.0,55.99
341,1,601,8,22.84,182.72,0.0,182.72
341,2,602,2,333.36,666.72,266.69,400.03
341,3,603,3,11.21,33.63,0.0,33.63
341,4,229,3,200.98,602.94,60.29,542.65
341,5,396,2,3.15,6.3,0.0,6.3
342,1,460,3,80.98,242.94,0.0,242.94
342,2,604,3,59.99,179.97,0.0,179.97
342,3,351,6,20.77,124.62,24.92,99.7
342,4,45,4,8.73,34.92,6.98,27.94
342,5,605,1,84.98,84.98,0.0,84.98
342,6,606,5,4.68,23.4,4.68,18.72
343,1,607,2,24.99,49.98,0.0,49.98
344,1,608,3,4.91,14.73,2.95,11.78
344,2,419,3,113.64,340.92,68.18,272.74
344,3,609,2,8.85,17.7,14.16,3.54
345,1,506,5,12.88,64.4,12.88,51.52
345,2,250,1,4.41,4.41,0.88,3.53
345,3,610,1,5.78,5.78,1.16,4.62
345,4,611,4,17.24,68.96,13.79,55.17
346,1,224,10,70.89,708.9,141.78,567.12
346,2,436,4,89.83,359.32,0.0,359.32
347,1,612,1,14.99,14.99,3.0,11.99
348,1,613,3,19.35,58.05,0.0,58.05
348,2,614,11,14.34,157.74,0.0,157.74
348,3,360,7,8.14,56.98,0.0,56.98
348,4,615,1,2.88,2.88,0.0,2.88
349,1,616,3,499.99,1499.97,299.99,1199.98
350,1,562,4,19.98,79.92,0.0,79.92
351,1,617,4,174.29,697.16,313.72,383.44
352,1,577,2,12.28,24.56,0.0,24.56
352,2,539,4,29.95,119.8,0.0,119.8
353,1,521,3,5.47,16.41,3.28,13.13
354,1,127,4,5.68,22.72,0.0,22.72
355,1,491,9,6.48,58.32,0.0,58.32
356,1,618,3,4.13,12.39,0.0,12.39
357,1,161,3,59.99,179.97,71.99,107.98
358,1,153,2,5.68,11.36,0.0,11.36
358,2,619,3,16.98,50.94,0.0,50.94
358,3,620,6,107.79,646.74,0.0,646.74
358,4,621,3,1.88,5.64,0.0,5.64
358,5,622,6,95.43,572.58,0.0,572.58
359,1,623,2,194.3,388.6,77.72,310.88
360,1,624,2,320.98,641.96,0.0,641.96
361,1,625,2,9.14,18.28,0.0,18.28
361,2,303,3,69.0,207.0,0.0,207.0
361,3,626,5,6.47,32.35,0.0,32.35
361,4,9,1,7.71,7.71,0.0,7.71
361,5,627,2,20.15,40.3,0.0,40.3
361,6,628,7,4.94,34.58,0.0,34.58
362,1,629,7,5.85,40.95,8.19,32.76
363,1,630,3,226.67,680.01,136.0,544.01
363,2,369,3,19.98,59.94,0.0,59.94
363,3,359,4,5.98,23.92,0.0,23.92
363,4,631,1,4.28,4.28,0.0,4.28
364,1,411,5,21.38,106.9,74.83,32.07
364,2,47,2,15.0,30.0,6.0,24.0
364,3,632,1,70.98,70.98,35.49,35.49
364,4,633,2,29.99,59.98,12.0,47.98
365,1,634,3,62.23,186.69,0.0,186.69
366,1,635,2,10.91,21.82,4.36,17.46
367,1,636,2,218.08,436.16,87.23,348.93
368,1,380,4,35.99,143.96,0.0,143.96
368,2,422,1,15.42,15.42,0.0,15.42
368,3,637,8,5.38,43.04,0.0,43.04
368,4,638,3,110.98,332.94,0.0,332.94
369,1,639,5,340.99,1704.95,340.99,1363.96
370,1,640,2,4.98,9.96,0.0,9.96
370,2,363,4,5.43,21.72,0.0,21.72
371,1,615,7,2.88,20.16,0.0,20.16
372,1,641,7,18.97,132.79,0.0,132.79
372,2,13,2,6.48,12.96,0.0,12.96
372,3,642,7,3.08,21.56,0.0,21.56
373,1,475,5,70.98,354.9,70.98,283.92
374,1,643,1,22.23,22.23,0.0,22.23
374,2,234,2,134.98,269.96,53.99,215.97
375,1,644,9,39.48,355.32,0.0,355.32
376,1,645,2,6.48,12.96,0.0,12.96
377,1,646,2,9.14,18.28,0.0,18.28
378,1,647,3,17.99,53.97,10.79,43.18
378,2,648,4,619.99,2479.96,495.99,1983.97
379,1,379,2,14.2,28.4,0.0,28.4
379,2,649,3,49.99,149.97,0.0,149.97
380,1,650,4,2.88,11.52,0.0,11.52
380,2,258,5,259.71,1298.55,0.0,1298.55
380,3,651,4,53.48,213.92,0.0,213.92
380,4,554,2,12.89,25.78,0.0,25.78
381,1,646,2,9.14,18.28,0.0,18.28
381,2,652,7,199.99,1399.93,0.0,1399.93
382,1,181,8,6.48,51.84,0.0,51.84
383,1,653,1,6.68,6.68,1.34,5.34
384,1,89,8,6.48,51.84,10.37,41.47
384,2,654,3,3.52,10.56,7.39,3.17
384,3,655,5,350.99,1754.95,526.49,1228.46
384,4,656,3,34.54,103.62,72.53,31.09
384,5,657,4,104.85,419.4,83.88,335.52
385,1,658,3,79.99,239.97,0.0,239.97
385,2,608,2,4.91,9.82,0.0,9.82
386,1,659,4,16.95,67.8,0.0,67.8
386,2,202,3,55.99,167.97,0.0,167.97
387,1,660,7,5.0,35.0,0.0,35.0
387,2,661,4,9.31,37.24,0.0,37.24
387,3,662,2,7.64,15.28,0.0,15.28
388,1,663,2,150.98,301.96,0.0,301.96
388,2,664,3,60.22,180.66,0.0,180.66
388,3,665,2,95.99,191.98,0.0,191.98
388,4,666,1,65.99,65.99,0.0,65.99
389,1,667,2,22.01,44.02,8.8,35.22
389,2,668,2,14.81,29.62,5.92,23.7
389,3,669,1,530.95,530.95,265.48,265.47
390,1,670,4,63.98,255.92,204.74,51.18
391,1,671,2,6.04,12.08,2.42,9.66
392,1,403,3,8.78,26.34,5.27,21.07
393,1,627,3,20.15,60.45,0.0,60.45
393,2,672,4,2.88,11.52,0.0,11.52
393,3,673,4,58.14,232.56,46.51,186.05
394,1,674,4,11.7,46.8,9.36,37.44
394,2,675,4,8.43,33.72,6.74,26.98
394,3,676,2,5.68,11.36,0.0,11.36
394,4,677,2,7.31,14.62,0.0,14.62
395,1,180,7,11.96,83.72,0.0,83.72
395,2,269,3,95.98,287.94,0.0,287.94
396,1,678,4,15.28,61.12,12.22,48.9
397,1,679,7,16.48,115.36,0.0,115.36
398,1,680,2,2.58,5.16,0.0,5.16
398,2,681,6,6.48,38.88,0.0,38.88
399,1,291,6,30.98,185.88,0.0,185.88
400,1,643,2,22.23,44.46,0.0,44.46
400,2,460,3,80.98,242.94,0.0,242.94
401,1,682,2,19.98,39.96,0.0,39.96
401,2,683,10,10.23,102.3,0.0,102.3
401,3,684,2,10.68,21.36,0.0,21.36
402,1,230,1,7.61,7.61,0.0,7.61
402,2,295,2,3.58,7.16,0.0,7.16
403,1,328,2,3.68,7.36,0.0,7.36
403,2,685,2,11.55,23.1,0.0,23.1
404,1,686,6,39.89,239.34,47.87,191.47
404,2,687,2,3.28,6.56,1.31,5.25
404,3,688,2,36.99,73.98,14.8,59.18
405,1,689,1,2.89,2.89,0.0,2.89
405,2,690,1,51.94,51.94,0.0,51.94
406,1,691,4,4.98,19.92,3.98,15.94
407,1,692,6,24.95,149.7,104.79,44.91
408,1,693,5,760.98,3804.9,2663.43,1141.47
408,2,496,3,155.99,467.97,187.19,280.78
409,1,694,3,11.48,34.44,0.0,34.44
410,1,253,2,5.68,11.36,0.0,11.36
410,2,413,7,18.99,132.93,26.59,106.34
411,1,695,5,48.04,240.2,48.04,192.16
412,1,217,3,107.53,322.59,0.0,322.59
412,2,247,1,29.99,29.99,0.0,29.99
412,3,696,3,123.99,371.97,0.0,371.97
413,1,697,4,4.91,19.64,13.75,5.89
414,1,698,3,28.53,85.59,17.12,68.47
414,2,158,5,276.2,1381.0,138.1,1242.9
415,1,422,2,15.42,30.84,0.0,30.84
416,1,582,4,3.37,13.48,0.0,13.48
417,1,546,5,6.28,31.4,0.0,31.4
418,1,699,2,8.73,17.46,0.0,17.46
419,1,700,3,5.81,17.43,3.49,13.94
420,1,701,12,6.98,83.76,0.0,83.76
421,1,62,7,5.38,37.66,0.0,37.66
422,1,372,6,5.78,34.68,0.0,34.68
423,1,702,5,29.99,149.95,0.0,149.95
423,2,411,3,21.38,64.14,12.83,51.31
424,1,703,1,4.54,4.54,0.0,4.54
424,2,704,4,3.98,15.92,0.0,15.92
424,3,705,8,67.99,543.92,0.0,543.92
425,1,331,7,22.26,155.82,0.0,155.82
425,2,706,3,29.17,87.51,17.5,70.01
426,1,707,2,9.78,19.56,3.91,15.65
427,1,430,7,14.8,103.6,0.0,103.6
428,1,708,8,5.87,46.96,0.0,46.96
429,1,709,2,14.84,29.68,20.78,8.9
430,1,710,5,2.61,13.05,2.61,10.44
430,2,711,4,22.92,91.68,73.34,18.34
431,1,150,3,134.99,404.97,80.99,323.98
432,1,712,3,6.68,20.04,0.0,20.04
432,2,572,2,32.48,64.96,0.0,64.96
432,3,713,2,6.48,12.96,0.0,12.96
433,1,714,4,100.98,403.92,80.78,323.14
433,2,715,7,12.99,90.93,0.0,90.93
433,3,716,3,21.99,65.97,13.19,52.78
434,1,717,4,299.95,1199.8,0.0,1199.8
434,2,718,7,275.54,1928.78,0.0,1928.78
434,3,719,2,176.19,352.38,0.0,352.38
435,1,346,6,3.7,22.2,0.0,22.2
436,1,268,1,46.94,46.94,0.0,46.94
436,2,405,9,15.97,143.73,0.0,143.73
437,1,720,2,71.37,142.74,42.82,99.92
437,2,464,4,284.98,1139.92,341.98,797.94
437,3,277,3,14.28,42.84,34.27,8.57
438,1,634,3,62.23,186.69,37.34,149.35
438,2,721,1,16.24,16.24,3.25,12.99
439,1,577,2,12.28,24.56,0.0,24.56
440,1,722,3,28.38,85.14,0.0,85.14
440,2,723,1,21.99,21.99,0.0,21.99
440,3,724,5,81.32,406.6,0.0,406.6
441,1,116,2,525.98,1051.96,210.39,841.57
442,1,725,3,6.48,19.44,3.89,15.55
442,2,726,5,63.0,315.0,63.0,252.0
443,1,333,4,11.55,46.2,0.0,46.2
443,2,337,2,14.42,28.84,0.0,28.84
444,1,488,3,6.08,18.24,3.65,14.59
444,2,727,3,37.44,112.32,22.46,89.86
444,3,610,3,5.78,17.34,3.47,13.87
445,1,728,3,5.08,15.24,3.05,12.19
446,1,729,8,7.04,56.32,11.26,45.06
446,2,730,6,16.51,99.06,69.34,29.72
446,3,681,3,6.48,19.44,3.89,15.55
446,4,138,2,279.81,559.62,111.92,447.7
447,1,332,1,159.99,159.99,0.0,159.99
448,1,731,2,6.48,12.96,0.0,12.96
448,2,732,4,33.62,134.48,0.0,134.48
449,1,733,2,8.56,17.12,0.0,17.12
450,1,734,2,3.81,7.62,1.52,6.1
450,2,4,4,348.21,1392.84,278.57,1114.27
451,1,512,5,6.48,32.4,0.0,32.4
451,2,735,3,180.19,540.57,0.0,540.57
451,3,736,5,41.94,209.7,41.94,167.76
452,1,737,3,262.11,786.33,393.17,393.16
453,1,738,7,92.23,645.61,129.12,516.49
453,2,221,6,209.84,1259.04,251.81,1007.23
453,3,739,12,286.85,3442.2,1376.88,2065.32
453,4,740,3,6.48,19.44,3.89,15.55
453,5,219,6,5.28,31.68,6.34,25.34
454,1,741,4,7.96,31.84,6.37,25.47
455,1,208,2,16.98,33.96,6.79,27.17
455,2,267,2,57.98,115.96,37.11,78.85
456,1,55,5,34.76,173.8,0.0,173.8
457,1,688,1,36.99,36.99,7.4,29.59
457,2,742,2,7.92,15.84,11.09,4.75
457,3,743,3,6.48,19.44,3.89,15.55
458,1,744,2,102.3,204.6,0.0,204.6
459,1,229,2,200.98,401.96,80.39,321.57
460,1,745,2,3.12,6.24,0.0,6.24
461,1,467,2,10.94,21.88,0.0,21.88
462,1,746,2,2.88,5.76,1.15,4.61
463,1,747,2,4.91,9.82,0.0,9.82
463,2,370,3,11.99,35.97,0.0,35.97
463,3,748,2,6.48,12.96,0.0,12.96
463,4,749,4,47.9,191.6,0.0,191.6
463,5,746,3,2.88,8.64,0.0,8.64
463,6,750,3,167.27,501.81,0.0,501.81
464,1,751,6,26.48,158.88,31.78,127.1
464,2,303,3,69.0,207.0,82.8,124.2
464,3,583,2,30.98,61.96,43.37,18.59
464,4,301,3,12.53,37.59,7.52,30.07
465,1,462,7,22.99,160.93,0.0,160.93
465,2,352,3,31.58,94.74,18.95,75.79
466,1,752,2,1.8,3.6,2.52,1.08
467,1,156,2,1699.99,3399.98,340.0,3059.98
468,1,521,2,5.47,10.94,7.66,3.28
469,1,753,3,11.34,34.02,0.0,34.02
470,1,638,6,110.98,665.88,66.59,599.29
471,1,754,1,4.24,4.24,0.85,3.39
471,2,755,2,349.99,699.98,140.0,559.98
471,3,663,5,150.98,754.9,150.98,603.92
472,1,640,2,4.98,9.96,1.99,7.97
472,2,756,4,8.74,34.96,6.99,27.97
472,3,757,3,186.95,560.85,224.34,336.51
473,1,758,2,2.78,5.56,4.45,1.11
474,1,576,5,104.01,520.05,0.0,520.05
474,2,759,3,5.99,17.97,0.0,17.97
475,1,285,5,291.73,1458.65,291.73,1166.92
476,1,625,2,9.14,18.28,3.66,14.62
477,1,264,3,3.41,10.23,0.0,10.23
477,2,760,5,30.98,154.9,0.0,154.9
478,1,761,7,387.99,2715.93,0.0,2715.93
478,2,639,3,205.99,617.97,0.0,617.97
479,1,762,1,10.67,10.67,0.0,10.67
479,2,763,3,12.21,36.63,0.0,36.63
479,3,764,5,4.82,24.1,0.0,24.1
479,4,284,7,4.73,33.11,0.0,33.11
480,1,667,2,22.01,44.02,0.0,44.02
481,1,765,7,329.95,2309.65,0.0,2309.65
481,2,258,7,259.71,1817.97,727.19,1090.78
481,3,748,3,6.48,19.44,0.0,19.44
482,1,766,3,161.55,484.65,0.0,484.65
483,1,695,3,48.04,144.12,28.82,115.3
484,1,112,3,2.95,8.85,1.77,7.08
484,2,767,3,4.89,14.67,10.27,4.4
485,1,423,5,8.95,44.75,0.0,44.75
486,1,161,2,59.99,119.98,24.0,95.98
487,1,768,4,37.93,151.72,0.0,151.72
488,1,29,3,51.75,155.25,0.0,155.25
488,2,769,1,14.03,14.03,0.0,14.03
489,1,210,13,124.49,1618.37,0.0,1618.37
489,2,770,1,99.6,99.6,0.0,99.6
490,1,261,5,6.48,32.4,0.0,32.4
491,1,771,2,6.98,13.96,0.0,13.96
491,2,690,3,51.94,155.82,0.0,155.82
491,3,772,5,24.99,124.95,0.0,124.95
491,4,773,5,120.33,601.65,0.0,601.65
492,1,774,3,7.58,22.74,0.0,22.74
492,2,775,3,422.51,1267.53,0.0,1267.53
492,3,776,8,172.49,1379.92,0.0,1379.92
493,1,777,2,3.88,7.76,1.55,6.21
494,1,778,2,7.38,14.76,2.95,11.81
495,1,779,3,6.48,19.44,3.89,15.55
495,2,780,3,26.38,79.14,15.83,63.31
495,3,781,2,12.99,25.98,10.39,15.59
496,1,259,5,35.44,177.2,0.0,177.2
496,2,782,3,65.99,197.97,0.0,197.97
496,3,464,3,284.98,854.94,0.0,854.94
496,4,94,9,13.79,124.11,0.0,124.11
496,5,783,5,2.88,14.4,0.0,14.4
497,1,784,3,6.54,19.62,3.92,15.7
497,2,237,2,4.38,8.76,6.13,2.63
497,3,28,3,16.03,48.09,33.66,14.43
498,1,785,2,43.31,86.62,0.0,86.62
499,1,786,3,15.26,45.78,9.16,36.62
500,1,787,7,4.28,29.96,5.99,23.97
500,2,788,3,11.97,35.91,7.18,28.73
501,1,617,4,174.29,697.16,0.0,697.16
502,1,789,2,15.93,31.86,0.0,31.86
502,2,790,3,300.98,902.94,180.59,722.35
503,1,791,5,2.21,11.05,2.21,8.84
503,2,792,9,32.48,292.32,233.86,58.46
504,1,793,14,25.98,363.72,109.12,254.6
505,1,639,5,340.99,1704.95,340.99,1363.96
505,2,102,3,42.65,127.95,25.59,102.36
506,1,40,12,115.99,1391.88,278.38,1113.5
506,2,591,1,99.99,99.99,0.0,99.99
507,1,794,2,105.29,210.58,42.12,168.46
507,2,795,2,4.2,8.4,1.68,6.72
507,3,796,9,39.29,353.61,70.72,282.89
508,1,797,2,5.58,11.16,0.0,11.16
508,2,798,2,54.2,108.4,0.0,108.4
508,3,142,3,34.31,102.93,20.59,82.34
508,4,799,4,2.84,11.36,2.27,9.09
509,1,800,4,6.23,24.92,4.98,19.94
509,2,801,2,40.98,81.96,16.39,65.57
510,1,802,3,1.84,5.52,1.1,4.42
511,1,390,2,76.98,153.96,46.19,107.77
512,1,552,3,18.84,56.52,11.3,45.22
512,2,803,7,1.86,13.02,2.6,10.42
512,3,347,3,3.28,9.84,1.97,7.87
512,4,804,3,65.99,197.97,79.19,118.78
512,5,805,1,1.81,1.81,0.36,1.45
512,6,806,5,36.98,184.9,129.43,55.47
513,1,65,4,60.89,243.56,48.71,194.85
514,1,483,1,2.18,2.18,0.44,1.74
515,1,302,4,20.98,83.92,58.74,25.18
516,1,325,7,2.78,19.46,0.0,19.46
517,1,315,3,12.28,36.84,7.37,29.47
518,1,807,2,5.4,10.8,2.16,8.64
519,1,808,5,4.18,20.9,14.63,6.27
519,2,256,7,2.08,14.56,10.19,4.37
519,3,809,2,19.99,39.98,8.0,31.98
520,1,810,7,5.84,40.88,0.0,40.88
521,1,811,2,59.98,119.96,0.0,119.96
521,2,471,3,10.48,31.44,0.0,31.44
521,3,481,1,8.6,8.6,1.72,6.88
522,1,812,4,4.98,19.92,0.0,19.92
522,2,813,9,122.99,1106.91,0.0,1106.91
523,1,617,8,174.29,1394.32,557.73,836.59
523,2,814,1,26.38,26.38,0.0,26.38
523,3,246,2,181.46,362.92,0.0,362.92
523,4,815,7,699.99,4899.93,0.0,4899.93
524,1,816,1,6.48,6.48,0.0,6.48
525,1,174,3,29.99,89.97,17.99,71.98
525,2,817,1,3.15,3.15,0.0,3.15
526,1,297,2,19.99,39.98,8.0,31.98
526,2,818,2,44.99,89.98,18.0,71.98
527,1,819,9,13.35,120.15,0.0,120.15
527,2,820,2,136.99,273.98,54.8,219.18
528,1,821,5,5.78,28.9,0.0,28.9
528,2,160,2,177.98,355.96,0.0,355.96
529,1,822,7,62.18,435.26,87.05,348.21
529,2,823,7,17.04,119.28,83.5,35.78
530,1,824,5,111.96,559.8,111.96,447.84
531,1,825,4,1.76,7.04,0.0,7.04
531,2,397,3,2.91,8.73,0.0,8.73
531,3,826,1,29.29,29.29,0.0,29.29
531,4,827,3,2.88,8.64,0.0,8.64
532,1,308,3,4.49,13.47,10.78,2.69
532,2,767,3,4.89,14.67,11.74,2.93
533,1,828,3,7.64,22.92,0.0,22.92
534,1,194,6,20.98,125.88,25.18,100.7
534,2,397,2,2.91,5.82,3.49,2.33
534,3,829,5,10.78,53.9,43.12,10.78
534,4,830,12,6.08,72.96,14.59,58.37
534,5,831,3,17.07,51.21,10.24,40.97
534,6,832,5,17.99,89.95,17.99,71.96
534,7,833,2,6.48,12.96,2.59,10.37
534,8,99,2,2.98,5.96,4.77,1.19
535,1,706,2,29.17,58.34,11.67,46.67
535,2,834,1,140.98,140.98,21.15,119.83
535,3,604,2,59.99,119.98,0.0,119.98
536,1,366,2,3.15,6.3,0.0,6.3
537,1,315,5,55.98,279.9,0.0,279.9
537,2,696,5,123.99,619.95,0.0,619.95
537,3,835,2,2.18,4.36,0.0,4.36
537,4,662,2,7.64,15.28,0.0,15.28
538,1,836,7,99.99,699.93,0.0,699.93
538,2,837,7,3.28,22.96,0.0,22.96
538,3,77,4,9.65,38.6,0.0,38.6
538,4,454,3,2.21,6.63,0.0,6.63
538,5,838,3,7.78,23.34,0.0,23.34
538,6,407,3,355.98,1067.94,0.0,1067.94
539,1,401,1,10.16,10.16,0.0,10.16
539,2,619,6,16.98,101.88,0.0,101.88
540,1,839,4,85.98,343.92,0.0,343.92
540,2,840,1,40.99,40.99,0.0,40.99
540,3,119,5,12.78,63.9,0.0,63.9
541,1,261,3,6.48,19.44,0.0,19.44
542,1,42,4,38.94,155.76,31.15,124.61
542,2,841,3,3.15,9.45,1.89,7.56
543,1,842,3,35.51,106.53,21.31,85.22
544,1,843,8,35.94,287.52,0.0,287.52
544,2,552,2,18.84,37.68,0.0,37.68
544,3,844,2,9.99,19.98,0.0,19.98
544,4,502,7,2.94,20.58,0.0,20.58
544,5,845,2,8.69,17.38,0.0,17.38
545,1,744,2,102.3,204.6,0.0,204.6
545,2,846,4,2.18,8.72,0.0,8.72
545,3,273,1,6.48,6.48,0.0,6.48
545,4,847,2,428.95,857.9,171.58,686.32
545,5,822,1,62.18,62.18,0.0,62.18
546,1,848,2,357.82,715.64,71.56,644.08
546,2,849,2,2.92,5.84,0.0,5.84
546,3,850,2,6.38,12.76,0.0,12.76
546,4,851,1,10.95,10.95,0.0,10.95
546,5,852,2,299.99,599.98,0.0,599.98
547,1,853,6,1.74,10.44,2.09,8.35
548,1,854,2,1.82,3.64,0.0,3.64
